analysis,treated_repo,treated_pr_number,treated_outcome,treated_ps,control_repo,control_pr_number,control_outcome,control_ps,ps_distance
specs → rework,promptfoo/promptfoo,7496,True,0.15567799444925745,envoyproxy/envoy,43024,False,0.15568740262360672,7.157466392349043e-05
specs → rework,microsoft/vscode,303398,False,0.15569609815956817,liam-hq/liam,3325,False,0.15569663052144836,4.049764968927505e-06
specs → rework,kubernetes/kubernetes,136130,False,0.155724323078537,pnpm/pnpm,10262,False,0.15572331198466624,7.690452572317596e-06
specs → rework,kubernetes/kubernetes,137254,False,0.1557291750265433,envoyproxy/envoy,43666,False,0.15572587640384775,2.5089073809159146e-05
specs → rework,novuhq/novu,10214,False,0.15574861196428588,refinedev/refine,7133,False,0.155743425218405,3.9446175258861516e-05
specs → rework,continuedev/continue,8107,False,0.1557597069135091,temporalio/temporal,9385,False,0.15577140664023187,8.896951427672661e-05
specs → rework,novuhq/novu,10081,False,0.15584952949412936,bevyengine/bevy,20240,False,0.15584817196452488,1.0318711950674242e-05
specs → rework,n8n-io/n8n,26876,True,0.1559064444729805,vllm-project/vllm,37214,False,0.1559064826621167,2.901918023656691e-07
specs → rework,pnpm/pnpm,10182,False,0.15592719664291793,rust-lang/rust,152913,False,0.15592696032640752,1.7955295426030915e-06
specs → rework,microsoft/vscode,300752,True,0.15595759972871165,prefecthq/prefect,19827,False,0.15595913864525868,1.1690753842108492e-05
specs → rework,calcom/cal.com,25681,False,0.1559702619665846,grafana/grafana,120339,False,0.1559779044745446,5.80534021119572e-05
specs → rework,dotnet/aspire,14821,True,0.15601717161424694,vitejs/vite,20045,False,0.15600688360890116,7.813342148521585e-05
specs → rework,apache/arrow,48595,False,0.1560999341679206,crewAIInc/crewAI,4180,False,0.15610101601513268,8.21241642667836e-06
specs → rework,novuhq/novu,9520,False,0.15619042625015359,excalidraw/excalidraw,10351,False,0.1561907955459003,2.8020445042020725e-06
specs → rework,envoyproxy/envoy,43997,False,0.15620109275716187,PostHog/posthog,46708,False,0.1561991017869279,1.5105809246129809e-05
specs → rework,vercel/next.js,90556,False,0.1562038677269345,oven-sh/bun,24719,False,0.1562036453397663,1.687254764570767e-06
specs → rework,denoland/deno,32433,True,0.15622023077857894,stripe/stripe-ios,5867,False,0.15622181569051713,1.202366750785444e-05
specs → rework,nats-io/nats-server,7460,False,0.15625527320764104,prometheus/prometheus,18336,False,0.15625453713339196,5.583116676532995e-06
specs → rework,traefik/traefik,12636,False,0.15626592833181085,ray-project/ray,58557,False,0.15626429236305922,1.2408148226672466e-05
specs → rework,promptfoo/promptfoo,8279,False,0.15626948222555756,clerkinc/javascript,8066,True,0.1562693712580867,8.416235561803376e-07
specs → rework,elastic/elasticsearch,144790,False,0.15628591448544493,clerkinc/javascript,7512,True,0.15628406729079908,1.4008757400318927e-05
specs → rework,novuhq/novu,10093,False,0.1563055601622028,rust-lang/rust,154612,False,0.15630172858462368,2.905509809214557e-05
specs → rework,oven-sh/bun,27118,True,0.15632836701426348,PostHog/posthog,50067,False,0.15632943698410837,8.112581801889007e-06
specs → rework,apache/arrow,48521,False,0.15637424195929878,oxc-project/oxc,20785,False,0.15637615839216615,1.45270152949184e-05
specs → rework,apache/arrow,48460,False,0.1564051016952874,ray-project/ray,53108,False,0.15640664712404703,1.1712844633082753e-05
specs → rework,n8n-io/n8n,25525,False,0.15640544246314303,oven-sh/bun,24900,False,0.1564067838864039,1.0166669026423492e-05
specs → rework,kubernetes/kubernetes,137450,False,0.15641074527353466,cockroachdb/cockroach,165976,False,0.15640759513950558,2.387453766083958e-05
specs → rework,calcom/cal.com,27363,False,0.1564114911890201,oxc-project/oxc,15025,False,0.15640702582961863,3.384247819004926e-05
specs → rework,biomejs/biome,8034,False,0.15641822735453703,traefik/traefik,12561,False,0.15642838199766163,7.695531763785013e-05
specs → rework,antiwork/gumroad,2395,True,0.15645829266787883,biomejs/biome,8085,False,0.15646051977107997,1.6874568544045232e-05
specs → rework,astral-sh/ruff,19825,False,0.15648699699558985,rails/rails,56426,False,0.15649300228896001,4.549434357192794e-05
specs → rework,kubernetes/kubernetes,137078,False,0.15649677272161952,chroma-core/chroma,4868,False,0.15649560104229518,8.876013538383631e-06
specs → rework,dotnet/aspire,15138,False,0.15650097905723798,grafana/grafana,117759,False,0.15649998278055802,7.547088610282415e-06
specs → rework,denoland/deno,32412,False,0.15657113198680217,vitejs/vite,22020,False,0.15657130523047855,1.311888854882426e-06
specs → rework,clerkinc/javascript,6889,False,0.15658621501883035,stripe/stripe-ios,5364,False,0.15658678290759528,4.299999587287218e-06
specs → rework,astral-sh/ruff,23909,False,0.15658913240082628,ggerganov/llama.cpp,20173,False,0.15658952441399457,2.9682426603283574e-06
specs → rework,lobehub/lobe-chat,12729,False,0.1566610611665189,PostHog/posthog,52248,False,0.15666460164068446,2.6797496129216114e-05
specs → rework,apache/arrow,48516,False,0.1566649213858386,strapi/strapi,25365,False,0.156671893029809,5.2766149325034206e-05
specs → rework,nats-io/nats-server,7778,False,0.15671844915404892,nestjs/nest,16060,False,0.1567220652978592,2.736206624120996e-05
specs → rework,oven-sh/bun,25877,False,0.15672299389042,danny-avila/LibreChat,11976,False,0.15672432534484027,1.007446109357879e-05
specs → rework,calcom/cal.com,25067,True,0.1567542381237575,quarkusio/quarkus,49117,False,0.1567524710192902,1.336874867807758e-05
specs → rework,antiwork/gumroad,2176,False,0.15680080022642073,rails/rails,54175,False,0.15679507707323936,4.328758542349043e-05
specs → rework,novuhq/novu,9773,False,0.15680917468009972,vitessio/vitess,19163,False,0.15680901236441822,1.2276182075332542e-06
specs → rework,biomejs/biome,8754,False,0.15683912145595302,apache/flink,27654,False,0.15684426558769896,3.889926871303295e-05
specs → rework,novuhq/novu,9606,False,0.15686832870072903,vitessio/vitess,18754,False,0.15686923277209686,6.83551158475737e-06
specs → rework,calcom/cal.com,27158,True,0.15690229578639153,vllm-project/vllm,38207,False,0.15690315001897925,6.457552831573565e-06
specs → rework,novuhq/novu,9250,False,0.15693162193123864,novuhq/novu,9904,False,0.15692886789041158,2.08161405821361e-05
specs → rework,astral-sh/ruff,23170,False,0.15697685173007933,run-llama/llama_index,20371,False,0.1569826618996426,4.390430955014679e-05
specs → rework,nats-io/nats-server,7805,False,0.15699092087262165,huggingface/transformers,44581,False,0.15699032959682266,4.467699764809652e-06
specs → rework,kubernetes/kubernetes,137489,False,0.1570321319663726,ray-project/ray,57830,False,0.15703137925013086,5.6863368946835635e-06
specs → rework,calcom/cal.com,27294,False,0.15704318943344733,rails/rails,55497,False,0.1570390923634847,3.094949443727124e-05
specs → rework,n8n-io/n8n,26298,True,0.1570725955204373,ray-project/ray,56500,False,0.15707530849790707,2.0490499329506306e-05
specs → rework,prometheus/prometheus,17523,False,0.1570781673502495,juspay/hyperswitch,11610,False,0.15708278217627947,3.485354959020803e-05
specs → rework,clerkinc/javascript,7086,True,0.1571238924968868,novuhq/novu,9769,False,0.15712291252839933,7.399582888867329e-06
specs → rework,biomejs/biome,8188,False,0.1571447280024692,godotengine/godot,117827,False,0.15714397250303203,5.704034862663576e-06
specs → rework,kubernetes/kubernetes,136461,False,0.15719837742174014,antiwork/gumroad,3355,False,0.15719951564847373,8.591204969876642e-06
specs → rework,mendableai/firecrawl,2981,True,0.15729051375931125,prefecthq/prefect,19626,False,0.15728851570937627,1.5073988087088708e-05
specs → rework,apache/kafka,21730,False,0.1573135585623767,chroma-core/chroma,4753,False,0.1573149650317986,1.0609539988326588e-05
specs → rework,envoyproxy/envoy,43695,False,0.15732233797625877,danny-avila/LibreChat,12016,False,0.15731729458706767,3.804313264521575e-05
specs → rework,novuhq/novu,10215,False,0.15732298051979662,streamlit/streamlit,13888,False,0.15733998845642014,0.0001282859873434905
specs → rework,kubernetes/kubernetes,135837,False,0.15733112456143378,nocodb/nocodb,12931,False,0.15734528743837772,0.00010682280666185484
specs → rework,apache/kafka,21453,False,0.15734834414896162,novuhq/novu,9420,False,0.1573465415178742,1.3595607686545108e-05
specs → rework,kubernetes/kubernetes,135650,False,0.15739180063340458,streamlit/streamlit,14120,False,0.15739079109506784,7.612304699033956e-06
specs → rework,novuhq/novu,9965,False,0.1574044693493599,zephyrproject-rtos/zephyr,97247,False,0.1574035748741595,6.744241244582838e-06
specs → rework,dotnet/aspire,14278,True,0.15740605423022538,PowerShell/PowerShell,26402,False,0.15740807748353117,1.525485985731656e-05
specs → rework,mendableai/firecrawl,2362,False,0.1574452994152728,refinedev/refine,6880,False,0.15744570319492518,3.043800415492015e-06
specs → rework,mendableai/firecrawl,2775,False,0.1574537728083923,vercel/next.js,91855,False,0.15745298841583064,5.912723041179291e-06
specs → rework,kubernetes/kubernetes,137955,False,0.1574773308107515,temporalio/temporal,9352,False,0.15748077178345035,2.5934491011847527e-05
specs → rework,astral-sh/ruff,23407,False,0.15749466244359536,oxc-project/oxc,19590,False,0.15749285412619687,1.3628190230319248e-05
specs → rework,apache/kafka,21599,True,0.15756721317297012,nats-io/nats-server,6981,False,0.15756878305253255,1.182669677257664e-05
specs → rework,biomejs/biome,8410,False,0.15757625304053632,astral-sh/uv,17906,False,0.15757619072521312,4.694329303056577e-07
specs → rework,clerkinc/javascript,7775,True,0.15758011065390393,ray-project/ray,58504,False,0.15758572856453013,4.23193042931036e-05
specs → rework,n8n-io/n8n,26345,False,0.15758230330747902,envoyproxy/envoy,43215,False,0.1575702877842121,9.05151392278647e-05
specs → rework,kubernetes/kubernetes,137593,False,0.15767046916592223,promptfoo/promptfoo,6697,False,0.15767343161953118,2.2305699921343347e-05
specs → rework,oven-sh/bun,25222,False,0.15768306865083903,oxc-project/oxc,15220,False,0.15768025574185324,2.1178648152986312e-05
specs → rework,denoland/deno,32268,False,0.15772091545873135,hashicorp/terraform,37956,False,0.15772186152253825,7.121542394239455e-06
specs → rework,biomejs/biome,8307,False,0.15774277896643435,stanfordnlp/dspy,8172,False,0.15774413699534826,1.0221467843685161e-05
specs → rework,calcom/cal.com,27748,False,0.15778642641325955,promptfoo/promptfoo,6864,False,0.15778827547044028,1.3914140901460925e-05
specs → rework,calcom/cal.com,25916,True,0.1578121562427125,langchain-ai/langchain,34571,False,0.15781293542346464,5.862568393188994e-06
specs → rework,microsoft/vscode,293187,True,0.15786152103232257,mendableai/firecrawl,2986,False,0.1578631628625904,1.2349990631266294e-05
specs → rework,biomejs/biome,8100,False,0.15786283456819358,vercel/next.js,90061,False,0.1578588629109987,2.9875381823751823e-05
specs → rework,sveltejs/svelte,17238,False,0.15787393213320325,antiwork/gumroad,1609,False,0.1578722190439284,1.2885295229025928e-05
specs → rework,mlflow/mlflow,21219,False,0.15787800845592753,rust-lang/rust,152954,False,0.15787831024538035,2.2699018153993222e-06
specs → rework,apache/arrow,38008,False,0.1579107635970025,ray-project/ray,56855,False,0.15791004157208274,5.429791380739957e-06
specs → rework,apache/arrow,47837,False,0.15793975586978942,godotengine/godot,116000,False,0.15793625364492275,2.6333786685706073e-05
specs → rework,mendableai/firecrawl,2284,False,0.15794081146962588,temporalio/temporal,9513,False,0.1579484790528133,5.765181015049414e-05
specs → rework,n8n-io/n8n,25170,False,0.15794737847127188,ray-project/ray,55151,False,0.15795328425402932,4.440370583980169e-05
specs → rework,kubernetes/kubernetes,135309,False,0.15798046291648435,rust-lang/rust,154359,False,0.1579796039402353,6.457383272095996e-06
specs → rework,apache/arrow,47958,False,0.15799026178711503,langchain-ai/langchain,34615,False,0.15798929863138156,7.240193223179148e-06
specs → rework,denoland/deno,32293,False,0.15799451004402537,grafana/grafana,116853,False,0.15799937829381583,3.6594051832539165e-05
specs → rework,apache/arrow,48411,False,0.15800736556607625,PostHog/posthog,47777,False,0.15800898741333191,1.2190527964417441e-05
specs → rework,kubernetes/kubernetes,137957,False,0.15807678420306,bevyengine/bevy,21604,False,0.1580792460395236,1.849762094363605e-05
specs → rework,calcom/cal.com,26257,True,0.15810753059760296,PostHog/posthog,47364,False,0.15810727340050382,1.9322226660900554e-06
specs → rework,antiwork/gumroad,3272,False,0.15815558652260386,calcom/cal.com,27285,False,0.1581503079769095,3.964640380993423e-05
specs → rework,prometheus/prometheus,18067,False,0.15818557454241783,liam-hq/liam,2768,False,0.15818744021495315,1.4010385933627134e-05
specs → rework,grafana/grafana,119984,False,0.15821374343535313,facebook/react,35439,False,0.15821091789929728,2.121572930202653e-05
specs → rework,mendableai/firecrawl,2688,True,0.158219442016411,ray-project/ray,61232,False,0.15822263467514194,2.3971223484409165e-05
specs → rework,apache/arrow,47418,False,0.15822240800817117,rails/rails,56858,False,0.15822955207875483,5.363798131563513e-05
specs → rework,python/cpython,146193,False,0.15823818929261646,stanfordnlp/dspy,8772,False,0.1582356302575409,1.9212264933843315e-05
specs → rework,kubernetes/kubernetes,136554,True,0.15825343792422059,stripe/stripe-ios,4909,False,0.15825448143736437,7.83361559264506e-06
specs → rework,denoland/deno,32814,False,0.1582836059944059,huggingface/transformers,44764,False,0.1582899942902082,4.7948627458271886e-05
specs → rework,apache/arrow,48522,False,0.15829832282482162,danny-avila/LibreChat,11124,False,0.15830123898807144,2.1886387218783554e-05
specs → rework,prometheus/prometheus,17598,False,0.15833478830435907,Mintplex-Labs/anything-llm,4219,False,0.15833508256908502,2.2081173756127725e-06
specs → rework,novuhq/novu,9681,False,0.15836832932049583,rails/rails,56471,False,0.15836535461087442,2.231811363784253e-05
specs → rework,kubernetes/kubernetes,135302,False,0.15837562107214304,all-hands-ai/OpenHands,12958,False,0.15837164921454988,2.9798297517258376e-05
specs → rework,pnpm/pnpm,10122,False,0.15845020517097033,godotengine/godot,116526,False,0.15845359023267575,2.5385761754037617e-05
specs → rework,vercel/next.js,88653,False,0.1584956706953345,prometheus/prometheus,18099,True,0.15849810062984174,1.8218730338359634e-05
specs → rework,apache/arrow,48618,False,0.15851410483174216,refinedev/refine,7234,False,0.15851493148100376,6.197344089464707e-06
specs → rework,astral-sh/ruff,23510,True,0.1585641287666022,astral-sh/uv,17985,False,0.15856758502965043,2.5904605264193137e-05
specs → rework,sveltejs/svelte,17707,True,0.15858853619494756,lobehub/lobe-chat,12908,True,0.1585925589531729,3.0146663012819985e-05
specs → rework,n8n-io/n8n,26263,False,0.15860041658141408,django/django,20823,False,0.15860019651957075,1.6490672798408212e-06
specs → rework,apache/arrow,48514,False,0.15863400985799095,run-llama/llama_index,20315,False,0.1586363488125956,1.7524189458661965e-05
specs → rework,nats-io/nats-server,7708,True,0.15869697004913422,ggerganov/llama.cpp,19625,False,0.15870526625367698,6.213683850431195e-05
specs → rework,microsoft/vscode,292709,True,0.1587253672299324,dagster-io/dagster,33144,False,0.15871822910838607,5.345738713180559e-05
specs → rework,calcom/cal.com,24871,True,0.15872579777803797,stanfordnlp/dspy,8171,False,0.15871565169068944,7.598445780443441e-05
specs → rework,microsoft/vscode,292775,True,0.1587346594318113,danny-avila/LibreChat,10562,False,0.15873897238564535,3.229722889841469e-05
specs → rework,n8n-io/n8n,25447,False,0.15876092237270287,excalidraw/excalidraw,10214,False,0.15875215615812616,6.563851885954541e-05
specs → rework,apache/arrow,47749,False,0.15878330756818385,godotengine/godot,117909,False,0.1587824890056472,6.128300408025922e-06
specs → rework,cockroachdb/cockroach,165480,False,0.15882364978770064,medplum/medplum,7917,False,0.15882339447156857,1.9110687623502542e-06
specs → rework,biomejs/biome,8372,False,0.1588684885126297,juspay/hyperswitch,11615,False,0.15886144817045553,5.26865675456456e-05
specs → rework,denoland/deno,32277,True,0.15893308865085592,dotnet/aspire,15502,False,0.15893683898423377,2.8055683166883227e-05
specs → rework,continuedev/continue,10233,False,0.1589818187420337,chroma-core/chroma,6565,False,0.158982236937838,3.1277091636638943e-06
specs → rework,dotnet/aspire,15082,False,0.15918318203525092,calcom/cal.com,27316,False,0.15918159741666732,1.1839351797160447e-05
specs → rework,kubernetes/kubernetes,135604,False,0.15928848934286222,e2b-dev/E2B,1146,False,0.15929011138083765,1.211233400777445e-05
specs → rework,facebook/react,35141,False,0.15930613224906914,zephyrproject-rtos/zephyr,95959,False,0.15930927117275062,2.343726419251624e-05
specs → rework,n8n-io/n8n,26331,True,0.1593246730735198,pingcap/tidb,66182,False,0.159329276467217,3.43685885093592e-05
specs → rework,apache/kafka,21365,True,0.15933501863403696,prefecthq/prefect,18798,False,0.1593372722755569,1.682473194608569e-05
specs → rework,clerkinc/javascript,7162,False,0.15936255826301413,calcom/cal.com,27872,False,0.15935877203374088,2.8262857426186727e-05
specs → rework,liam-hq/liam,3716,False,0.1593665294561399,antiwork/gumroad,1768,False,0.15936892294043695,1.7865869059274786e-05
specs → rework,novuhq/novu,9532,False,0.1593671952686793,zephyrproject-rtos/zephyr,100778,False,0.15937028933801142,2.3095180524235204e-05
specs → rework,kubernetes/kubernetes,135951,False,0.1593819228641119,vitessio/vitess,19104,False,0.15937613603341927,4.319260309459949e-05
specs → rework,novuhq/novu,10296,False,0.1593909579236178,dagster-io/dagster,32058,False,0.159392974250457,1.5048768696512838e-05
specs → rework,continuedev/continue,8976,False,0.15944309794087105,all-hands-ai/OpenHands,13337,False,0.1594406854378677,1.8001043543325324e-05
specs → rework,prometheus/prometheus,18080,False,0.15944660204684494,astral-sh/uv,13578,False,0.1594469761147589,2.791061900042635e-06
specs → rework,kubernetes/kubernetes,137488,False,0.15946872216481475,clerkinc/javascript,7524,True,0.1594688262910932,7.768386747208922e-07
specs → rework,kubernetes/kubernetes,135567,False,0.15953083896739556,astral-sh/uv,16694,False,0.15952963763028605,8.959830331889407e-06
specs → rework,rust-lang/rust,153797,False,0.15953960850737883,stripe/stripe-ios,5180,False,0.1595356664672466,2.939947771229967e-05
specs → rework,prometheus/prometheus,17490,False,0.1595628827044309,quarkusio/quarkus,52595,False,0.15956078476358243,1.564438351175923e-05
specs → rework,denoland/deno,32518,False,0.15956293201683128,apache/flink,27634,False,0.15956520959130296,1.6983721840224675e-05
specs → rework,cockroachdb/cockroach,165551,False,0.15957206828960083,rust-lang/rust,147893,False,0.15957240871419595,2.5384183721666176e-06
specs → rework,biomejs/biome,9383,False,0.15958248130888736,ray-project/ray,56374,False,0.15957435872576145,6.0565151557945285e-05
specs → rework,n8n-io/n8n,26706,False,0.15958422827011606,ray-project/ray,58555,False,0.15959075980615264,4.8699439839205994e-05
specs → rework,novuhq/novu,10432,False,0.1595974515847261,bevyengine/bevy,20934,False,0.1596084636785837,8.210024517363301e-05
specs → rework,apache/arrow,48375,False,0.15961120150340666,astral-sh/ruff,22228,False,0.15961110466920278,7.219136792802061e-07
specs → rework,n8n-io/n8n,24517,False,0.1596814370870963,chroma-core/chroma,6658,False,0.15968274666737445,9.759606190540282e-06
specs → rework,apache/arrow,48487,False,0.15971089768556296,facebook/react,34908,False,0.15971371697250109,2.100742843369474e-05
specs → rework,denoland/deno,32702,False,0.1598168589610884,clerkinc/javascript,7498,False,0.159819872231407,2.2440794291922472e-05
specs → rework,kubernetes/kubernetes,136750,False,0.15987025825084167,biomejs/biome,8058,False,0.1598730509444526,2.0792474807462824e-05
specs → rework,apache/arrow,48525,False,0.1599242824815691,danny-avila/LibreChat,10676,False,0.15992858364930282,3.201465369628842e-05
specs → rework,apache/kafka,20158,False,0.15993621154310655,liam-hq/liam,3951,False,0.15993444680925112,1.3134758382715717e-05
specs → rework,pnpm/pnpm,10289,False,0.15994178007887716,quarkusio/quarkus,47365,False,0.15995301014259744,8.357926857605058e-05
specs → rework,calcom/cal.com,25525,False,0.1599478621539985,cockroachdb/cockroach,166434,False,0.15995634116488539,6.310317231172924e-05
specs → rework,kubernetes/kubernetes,136117,False,0.16004042918157707,ollama/ollama,15065,False,0.16003752130650245,2.163170981228646e-05
specs → rework,traefik/traefik,12857,False,0.16005996961824268,tikv/tikv,19288,False,0.16006051571239047,4.061962531221042e-06
specs → rework,kubernetes/kubernetes,134556,False,0.16012599135661768,dagster-io/dagster,32534,False,0.16011950027216518,4.8266789352213735e-05
specs → rework,cockroachdb/cockroach,165383,False,0.16018021993400935,godotengine/godot,117441,False,0.16018349835540374,2.4370598433742785e-05
specs → rework,antiwork/gumroad,2287,True,0.1601850196329833,grafana/grafana,119145,False,0.16018373383669327,9.558022816769096e-06
specs → rework,traefik/traefik,12374,False,0.16021058892428114,all-hands-ai/OpenHands,11953,False,0.1602148631339085,3.176797403425802e-05
specs → rework,apache/arrow,48374,False,0.16025414669091617,streamlit/streamlit,14185,False,0.16025863984661748,3.338792260509926e-05
specs → rework,n8n-io/n8n,26906,False,0.1602566871668598,vllm-project/vllm,37205,False,0.16026367922232335,5.195585353034993e-05
specs → rework,mendableai/firecrawl,2679,False,0.16025787497800736,fastapi/fastapi,14208,False,0.1602484385573072,7.012168145292819e-05
specs → rework,kubernetes/kubernetes,135330,False,0.16026763323231738,zephyrproject-rtos/zephyr,90993,False,0.1602696838120882,1.5236587291855841e-05
specs → rework,kubernetes/kubernetes,136257,False,0.16029748896330753,envoyproxy/envoy,43212,False,0.16029613795488568,1.0037079543945282e-05
specs → rework,pingcap/tidb,66123,False,0.1603126154496049,vercel/ai,12258,False,0.16031099867426826,1.201063915856615e-05
specs → rework,oven-sh/bun,24861,False,0.1603429114910396,refinedev/refine,7035,False,0.16034358046777186,4.9688805421332916e-06
specs → rework,lobehub/lobe-chat,9988,False,0.16036271775770264,langchain-ai/langchain,34161,True,0.16036280703278794,6.630328619472436e-07
specs → rework,sveltejs/svelte,17088,False,0.16040162946568565,excalidraw/excalidraw,10152,False,0.16039651582784423,3.797127713056625e-05
specs → rework,pingcap/tidb,67241,False,0.16040794891110827,square/okhttp,9185,False,0.160408542246462,4.405603138080139e-06
specs → rework,n8n-io/n8n,27093,True,0.16042304437889465,apache/flink,27682,False,0.16041860978093953,3.292545950395187e-05
specs → rework,denoland/deno,32722,True,0.1604360681137624,pytest-dev/pytest,13422,False,0.16044123270864247,3.8342005336478024e-05
specs → rework,oven-sh/bun,24811,False,0.1605570435686975,phoenixframework/phoenix,6567,False,0.16055605159856462,7.360022282743017e-06
specs → rework,mlflow/mlflow,21552,False,0.16061373536152965,redis/redis,14440,False,0.16060829314887262,4.0367970629784367e-05
specs → rework,apache/kafka,21559,False,0.16061848354167585,chroma-core/chroma,4202,False,0.1606207328766667,1.6683868466982332e-05
specs → rework,apache/arrow,47917,False,0.16061930418707468,langchain-ai/langchain,35101,False,0.1606063828466701,9.584401033224665e-05
specs → rework,pingcap/tidb,65532,False,0.16065554196830084,astral-sh/uv,15041,False,0.1606573294409874,1.325566506005238e-05
specs → rework,clerkinc/javascript,7053,True,0.16066412065042895,elixir-lang/elixir,14975,False,0.16065946935956765,3.449243795050627e-05
specs → rework,pingcap/tidb,66643,False,0.16067950927466693,ollama/ollama,12337,False,0.1606792291743966,2.0769474651238795e-06
specs → rework,pnpm/pnpm,11004,False,0.16070216643676696,crewAIInc/crewAI,3977,False,0.16070496221378147,2.0728202462239054e-05
specs → rework,continuedev/continue,8239,False,0.16070296506083334,ray-project/ray,60942,False,0.16071154561123482,6.361597591109103e-05
specs → rework,n8n-io/n8n,26760,False,0.16071233766058501,stripe/stripe-ios,5200,False,0.1607129804227781,4.765292512809438e-06
specs → rework,astral-sh/ruff,22376,False,0.1607346160744996,sveltejs/svelte,17034,True,0.16073343201581047,8.777398064596653e-06
specs → rework,biomejs/biome,8525,True,0.1607485983196372,ray-project/ray,58366,False,0.16074896460681581,2.715076351966772e-06
specs → rework,novuhq/novu,10305,True,0.16086522858710392,vitejs/vite,20067,False,0.16086409939763846,8.365158072676238e-06
specs → rework,continuedev/continue,11136,False,0.16086895425209016,Mintplex-Labs/anything-llm,5021,False,0.1608748415798757,4.361237777095184e-05
specs → rework,astral-sh/ruff,23631,False,0.16090036544050812,oxc-project/oxc,16175,False,0.1608986875083993,1.2428126143326779e-05
specs → rework,calcom/cal.com,26410,False,0.1609338548582084,PostHog/posthog,48819,True,0.1609337172480886,1.0190767900652986e-06
specs → rework,apache/arrow,48878,False,0.16097712127139094,chroma-core/chroma,5794,False,0.1609767985333637,2.3895302438958765e-06
specs → rework,apache/arrow,48520,False,0.16098460584743593,vllm-project/vllm,38086,False,0.1609833640670461,9.193732701140434e-06
specs → rework,clerkinc/javascript,7987,False,0.16098833052678985,zephyrproject-rtos/zephyr,104959,False,0.1609947556649125,4.7567800103065494e-05
specs → rework,pnpm/pnpm,10445,False,0.1609990541179357,ollama/ollama,14099,False,0.1610009434808166,1.398709564237599e-05
specs → rework,denoland/deno,31734,True,0.1610174753320539,fastapi/fastapi,13706,False,0.16101794525009944,3.478529437828115e-06
specs → rework,apache/kafka,21490,False,0.16102927180979215,hashicorp/vault,31069,False,0.16102976650641768,3.6617338212696637e-06
specs → rework,apache/arrow,49487,False,0.1610313899434937,stripe/stripe-ios,5325,False,0.1610307536778194,4.709588192097769e-06
specs → rework,antiwork/gumroad,1646,False,0.1610410749882429,ollama/ollama,12988,False,0.1610449672182078,2.8808250952527814e-05
specs → rework,apache/arrow,48639,False,0.16108230954799876,clerkinc/javascript,6935,False,0.16108233775930886,2.087641990389244e-07
specs → rework,liam-hq/liam,3850,False,0.16111331399027912,nocodb/nocodb,12596,False,0.1611151856946567,1.384842825147281e-05
specs → rework,novuhq/novu,9401,False,0.1611145130998557,oxc-project/oxc,14483,False,0.16110995486262106,3.372597734396798e-05
specs → rework,cockroachdb/cockroach,162182,False,0.16122085319923107,langchain-ai/langchain,34531,True,0.1612204098989433,3.278156292862988e-06
specs → rework,apache/arrow,48009,False,0.16124073729125224,godotengine/godot,117742,False,0.16123628025227305,3.2956355293434214e-05
specs → rework,calcom/cal.com,27087,False,0.16127918358287957,quarkusio/quarkus,47519,False,0.16127904582392086,1.0184137704261076e-06
specs → rework,kubernetes/kubernetes,137083,False,0.16136288053629658,open-webui/open-webui,20228,False,0.16136489157275155,1.4860726407661673e-05
specs → rework,pnpm/pnpm,10045,False,0.16138241269445933,vercel/ai,8836,False,0.16138572632433026,2.4483879077275006e-05
specs → rework,envoyproxy/envoy,42915,False,0.1614802802506127,ray-project/ray,56730,False,0.1614693911974887,8.042094368621022e-05
specs → rework,kubernetes/kubernetes,136640,False,0.16148325255846407,promptfoo/promptfoo,7532,False,0.16149175865688423,6.281768666105414e-05
specs → rework,django/django,20699,False,0.1614940916963083,ollama/ollama,12248,False,0.16150036419731087,4.6320278781264435e-05
specs → rework,pingcap/tidb,62694,False,0.16154819170838672,astral-sh/uv,12763,False,0.16154692924351835,9.320526910494564e-06
specs → rework,antiwork/gumroad,1975,True,0.1615593519187633,open-webui/open-webui,21713,False,0.16155789648472926,1.074458579886084e-05
specs → rework,kubernetes/kubernetes,135510,False,0.16159015439168564,danny-avila/LibreChat,12204,False,0.16159075349957658,4.422146481664058e-06
specs → rework,apache/arrow,48483,False,0.16163149385567754,nocodb/nocodb,11232,False,0.16163071687626132,5.733890750647674e-06
specs → rework,novuhq/novu,10288,True,0.1616423668763994,e2b-dev/E2B,936,False,0.1616480764776691,4.2132290039242903e-05
specs → rework,clerkinc/javascript,7596,True,0.1617548833963985,quarkusio/quarkus,49920,False,0.16175744912802945,1.8922565432788474e-05
specs → rework,denoland/deno,32726,False,0.16176925576452975,ray-project/ray,53664,False,0.16176926155649357,4.27136084280022e-08
specs → rework,clerkinc/javascript,7149,False,0.16186795786139316,vitessio/vitess,19075,False,0.16186888351143108,6.822954724761132e-06
specs → rework,denoland/deno,32283,True,0.16192441390682585,grafana/grafana,120189,False,0.16192536838330773,7.033454398008843e-06
specs → rework,novuhq/novu,9690,False,0.16197565855088614,oxc-project/oxc,20056,False,0.1619782172065222,1.8849623675043503e-05
specs → rework,apache/kafka,21536,True,0.161984157256926,stripe/stripe-ios,6163,False,0.16196843350872325,0.0001158372704845867
specs → rework,apache/kafka,21273,False,0.16198849016701586,mlflow/mlflow,21077,False,0.16200107490100518,9.270353401102938e-05
